Id,IdEjemplar,Raza_prima,Complejo_r,Anhio_Cole,Periodo_Co,Estado,Municipio,Localidad,Altitud,longitude,latitude,NOMBRE
37.00000000000,34.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Santa Cruz Tepototutla,1170.00000000000,-96.55583300000,17.74583300000,SIERRA MADRE DEL SUR
38.00000000000,35.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Santa Cruz Tepototutla,1170.00000000000,-96.55583300000,17.74583300000,SIERRA MADRE DEL SUR
39.00000000000,36.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Santa Cruz Tepototutla,1170.00000000000,-96.55583300000,17.74583300000,SIERRA MADRE DEL SUR
40.00000000000,37.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,San Juan Quiotepec,1967.00000000000,-96.58805600000,17.60111100000,SIERRA MADRE DEL SUR
41.00000000000,42.00000000000,Bolita,Ocho hileras,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,San Juan Quiotepec,1967.00000000000,-96.58805600000,17.60111100000,SIERRA MADRE DEL SUR
42.00000000000,43.00000000000,Chalqueño,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2285.00000000000,-96.55805600000,17.61416700000,SIERRA MADRE DEL SUR
43.00000000000,44.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2285.00000000000,-96.55805600000,17.61416700000,SIERRA MADRE DEL SUR
44.00000000000,45.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2238.00000000000,-96.55944400000,17.61138900000,SIERRA MADRE DEL SUR
45.00000000000,46.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2238.00000000000,-96.55944400000,17.61138900000,SIERRA MADRE DEL SUR
46.00000000000,47.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2238.00000000000,-96.55944400000,17.61138900000,SIERRA MADRE DEL SUR
47.00000000000,48.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2238.00000000000,-96.55944400000,17.61138900000,SIERRA MADRE DEL SUR
48.00000000000,49.00000000000,Olotón,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN PEDRO YOLOX,San Pedro Yólox,1942.00000000000,-96.55027800000,17.58944400000,SIERRA MADRE DEL SUR
49.00000000000,50.00000000000,Olotón,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN PEDRO YOLOX,San Pedro Yólox,1942.00000000000,-96.55027800000,17.58944400000,SIERRA MADRE DEL SUR
50.00000000000,51.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN PEDRO YOLOX,San Pedro Yólox,1942.00000000000,-96.55027800000,17.58944400000,SIERRA MADRE DEL SUR
51.00000000000,52.00000000000,Elotes Cónicos,Cónicos,2009.00000000000,Período_III,OAX,SAN PEDRO YOLOX,San Pedro Yólox,1942.00000000000,-96.55027800000,17.58944400000,SIERRA MADRE DEL SUR
52.00000000000,53.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN PEDRO YOLOX,San Pedro Yólox,1942.00000000000,-96.55027800000,17.58944400000,SIERRA MADRE DEL SUR
53.00000000000,54.00000000000,Cónico,Cónicos,2009.00000000000,Período_III,OAX,SAN JUAN QUIOTEPEC,Santa María Totomoxtla,2238.00000000000,-96.55944400000,17.61138900000,SIERRA MADRE DEL SUR
54.00000000000,55.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Juan Bautista Tlacoatzintepec,569.00000000000,-96.58694400000,17.85972200000,SIERRA MADRE DEL SUR
55.00000000000,56.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Juan Bautista Tlacoatzintepec,569.00000000000,-96.58694400000,17.85972200000,SIERRA MADRE DEL SUR
56.00000000000,57.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Juan Bautista Tlacoatzintepec,569.00000000000,-96.58694400000,17.85972200000,SIERRA MADRE DEL SUR
57.00000000000,58.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Juan Bautista Tlacoatzintepec,569.00000000000,-96.58694400000,17.85972200000,SIERRA MADRE DEL SUR
58.00000000000,59.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,La Soledad,1793.00000000000,-96.62416700000,17.87805600000,SIERRA MADRE DEL SUR
59.00000000000,60.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,La Soledad,1793.00000000000,-96.62416700000,17.87805600000,SIERRA MADRE DEL SUR
60.00000000000,61.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,La Soledad,1793.00000000000,-96.62416700000,17.87805600000,SIERRA MADRE DEL SUR
61.00000000000,62.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,La Soledad,1793.00000000000,-96.62416700000,17.87805600000,SIERRA MADRE DEL SUR
62.00000000000,63.00000000000,Serrano,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,La Soledad,1793.00000000000,-96.62416700000,17.87805600000,SIERRA MADRE DEL SUR
63.00000000000,64.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
64.00000000000,65.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
65.00000000000,66.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.60000000000,17.89222000000,SIERRA MADRE DEL SUR
66.00000000000,67.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
67.00000000000,68.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
68.00000000000,69.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
69.00000000000,70.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TLACOATZINTEPEC,San Pedro La Alianza,943.00000000000,-96.59916700000,17.89305600000,SIERRA MADRE DEL SUR
70.00000000000,71.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
71.00000000000,72.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
72.00000000000,73.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
73.00000000000,74.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
74.00000000000,75.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
75.00000000000,76.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
76.00000000000,77.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,San Felipe Usila,121.00000000000,-96.52277800000,17.88972200000,SIERRA MADRE DEL SUR
77.00000000000,78.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Cerro Verde,308.00000000000,-96.51472200000,17.96138900000,SIERRA MADRE DEL SUR
78.00000000000,79.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Cerro Verde,308.00000000000,-96.51472200000,17.96138900000,SIERRA MADRE DEL SUR
79.00000000000,128.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE JALAPA DE DÍAZ,La Sorpresa,131.00000000000,-96.48333300000,18.10694400000,SIERRA MADRE DEL SUR
80.00000000000,129.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN LUCAS OJITLÁN,El Mirador,103.00000000000,-96.46083000000,18.04611000000,SIERRA MADRE DEL SUR
81.00000000000,83.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SANTIAGO JOCOTEPEC,Monte Negro,87.00000000000,-95.87333300000,17.58833300000,LLANURA COSTERA DEL GOLFO SUR
82.00000000000,84.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SANTIAGO JOCOTEPEC,Monte Negro,87.00000000000,-95.87333300000,17.58833300000,LLANURA COSTERA DEL GOLFO SUR
83.00000000000,85.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SANTIAGO JOCOTEPEC,Monte Negro,87.00000000000,-95.87333300000,17.58833300000,LLANURA COSTERA DEL GOLFO SUR
84.00000000000,86.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SANTIAGO JOCOTEPEC,Monte Negro,87.00000000000,-95.87333300000,17.58833300000,LLANURA COSTERA DEL GOLFO SUR
85.00000000000,87.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,684.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
86.00000000000,88.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,684.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
87.00000000000,89.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,684.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
88.00000000000,90.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,648.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
89.00000000000,130.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN LUCAS OJITLÁN,El Mirador,103.00000000000,-96.46083000000,18.04611000000,SIERRA MADRE DEL SUR
90.00000000000,131.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN LUCAS OJITLÁN,El Mirador,103.00000000000,-96.46083000000,18.04611000000,SIERRA MADRE DEL SUR
91.00000000000,132.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN LUCAS OJITLÁN,El Mirador,103.00000000000,-96.46083000000,18.04611000000,SIERRA MADRE DEL SUR
92.00000000000,159.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA VALLE NACIONAL,San Lucas Arroyo Palomo,512.00000000000,-96.37000000000,17.83416700000,SIERRA MADRE DEL SUR
93.00000000000,160.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA VALLE NACIONAL,San Lucas Arroyo Palomo,512.00000000000,-96.37000000000,17.83416700000,SIERRA MADRE DEL SUR
94.00000000000,161.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Sebastopol,47.00000000000,-96.17222200000,18.03222200000,LLANURA COSTERA DEL GOLFO SUR
95.00000000000,162.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Sebastopol,47.00000000000,-96.17222200000,18.03222200000,LLANURA COSTERA DEL GOLFO SUR
96.00000000000,163.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Sebastopol,47.00000000000,-96.17222200000,18.03222200000,LLANURA COSTERA DEL GOLFO SUR
97.00000000000,164.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN LALANA,San Isidro El Arenal,139.00000000000,-95.80972200000,17.55444400000,LLANURA COSTERA DEL GOLFO SUR
98.00000000000,165.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN LALANA,San Isidro El Arenal,139.00000000000,-95.80972200000,17.55444400000,LLANURA COSTERA DEL GOLFO SUR
99.00000000000,166.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN LALANA,San Isidro El Arenal,139.00000000000,-95.80972200000,17.55444400000,LLANURA COSTERA DEL GOLFO SUR
100.00000000000,167.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN LALANA,San Isidro El Arenal,139.00000000000,-95.80972200000,17.55444400000,LLANURA COSTERA DEL GOLFO SUR
101.00000000000,80.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Cerro Verde,308.00000000000,-96.51472200000,17.96138900000,SIERRA MADRE DEL SUR
102.00000000000,81.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Cerro Verde,308.00000000000,-96.51472200000,17.96138900000,SIERRA MADRE DEL SUR
103.00000000000,82.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN FELIPE USILA,Cerro Verde,308.00000000000,-96.51472200000,17.96138900000,SIERRA MADRE DEL SUR
104.00000000000,91.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,648.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
105.00000000000,92.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,648.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
106.00000000000,93.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Petlapa,648.00000000000,-96.03611100000,17.46944400000,SIERRA MADRE DEL SUR
107.00000000000,94.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
108.00000000000,95.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
109.00000000000,96.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
110.00000000000,97.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
111.00000000000,98.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
112.00000000000,99.00000000000,Tepecintle,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN PETLAPA,San Juan Toavela,630.00000000000,-96.06500000000,17.52472200000,SIERRA MADRE DEL SUR
113.00000000000,100.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
114.00000000000,101.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
115.00000000000,102.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
116.00000000000,103.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
117.00000000000,104.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
118.00000000000,105.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Mazín Chico,79.00000000000,-96.27277800000,18.06944400000,SIERRA MADRE DEL SUR
119.00000000000,106.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Santa Úrsula,44.00000000000,-96.23694400000,18.00777800000,SIERRA MADRE DEL SUR
120.00000000000,107.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Santa Úrsula,44.00000000000,-96.23694400000,18.00777800000,SIERRA MADRE DEL SUR
121.00000000000,108.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Santa Úrsula,44.00000000000,-96.23694400000,18.00777800000,SIERRA MADRE DEL SUR
122.00000000000,109.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,SAN JUAN BAUTISTA TUXTEPEC,Santa Úrsula,44.00000000000,-96.23694400000,18.00777800000,SIERRA MADRE DEL SUR
123.00000000000,110.00000000000,Tuxpeño,Dentados tropicales,2009.00000000000,Período_III,OAX,AYOTZINTEPEC,Monte Mario,136.00000000000,-96.16305600000,17.67555600000,SIERRA MADRE DEL SUR
124.00000000000,111.00000000000,Olotillo,Tropicales tardíos,2009.00000000000,Período_III,OAX,AYOTZINTEPEC,Monte Mario,136.00000000000,-96.16305600000,17.67555600000,SIERRA MADRE DEL SUR
